country_code,country,population_2020,overall_performance,factor_knowledge,factor_technology,factor_future_readiness,subfact_know_talent,subfact_know_training_education,subfact_know_scientific_concentration,subfact_tech_regulatory_framework,subfact_tech_capital,subfact_tech_technological_framework,subfact_fr_adaptive_attitudes,subfact_fr_business_agility,subfact_fr_it_integration,gini_value,gini_year,totalcount,CVE-2017-1000369,CVE-2017-1000600,CVE-2017-1001000,CVE-2017-10140,CVE-2017-10391,CVE-2017-11142,CVE-2017-11143,CVE-2017-11144,CVE-2017-11145,CVE-2017-11147,CVE-2017-11362,CVE-2017-11364,CVE-2017-11612,CVE-2017-11628,CVE-2017-12172,CVE-2017-12868,CVE-2017-12932,CVE-2017-12933,CVE-2017-12934,CVE-2017-14595,CVE-2017-14596,CVE-2017-14718,CVE-2017-14719,CVE-2017-14720,CVE-2017-14721,CVE-2017-14722,CVE-2017-14723,CVE-2017-14724,CVE-2017-14725,CVE-2017-14726,CVE-2017-14798,CVE-2017-14990,CVE-2017-15098,CVE-2017-15099,CVE-2017-15130,CVE-2017-15132,CVE-2017-15710,CVE-2017-15715,CVE-2017-15906,CVE-2017-16510,CVE-2017-16633,CVE-2017-16634,CVE-2017-16642,CVE-2017-16944,CVE-2017-17091,CVE-2017-17663,CVE-2017-3167,CVE-2017-3169,CVE-2017-3239,CVE-2017-3247,CVE-2017-3249,CVE-2017-3250,CVE-2017-3626,CVE-2017-3730,CVE-2017-3731,CVE-2017-3732,CVE-2017-3735,CVE-2017-3736,CVE-2017-3737,CVE-2017-3738,CVE-2017-5340,CVE-2017-5487,CVE-2017-5488,CVE-2017-5489,CVE-2017-5490,CVE-2017-5491,CVE-2017-5492,CVE-2017-5493,CVE-2017-5610,CVE-2017-5611,CVE-2017-5612,CVE-2017-6377,CVE-2017-6379,CVE-2017-6381,CVE-2017-6441,CVE-2017-6514,CVE-2017-6814,CVE-2017-6815,CVE-2017-6816,CVE-2017-6817,CVE-2017-6818,CVE-2017-6819,CVE-2017-6919,CVE-2017-6920,CVE-2017-6921,CVE-2017-6922,CVE-2017-6923,CVE-2017-6924,CVE-2017-6925,CVE-2017-6926,CVE-2017-6927,CVE-2017-6928,CVE-2017-6929,CVE-2017-6932,CVE-2017-7189,CVE-2017-7269,CVE-2017-7272,CVE-2017-7418,CVE-2017-7484,CVE-2017-7485,CVE-2017-7486,CVE-2017-7546,CVE-2017-7547,CVE-2017-7548,CVE-2017-7659,CVE-2017-7668,CVE-2017-7679,CVE-2017-7890,CVE-2017-7963,CVE-2017-7983,CVE-2017-7984,CVE-2017-7986,CVE-2017-7987,CVE-2017-7988,CVE-2017-7989,CVE-2017-8057,CVE-2017-8295,CVE-2017-9061,CVE-2017-9062,CVE-2017-9063,CVE-2017-9064,CVE-2017-9065,CVE-2017-9066,CVE-2017-9067,CVE-2017-9118,CVE-2017-9120,CVE-2017-9788,CVE-2017-9789,CVE-2017-9798,CVE-2017-9933,CVE-2017-9934,CVE-2018-0732,CVE-2018-0733,CVE-2018-0734,CVE-2018-0735,CVE-2018-0737,CVE-2018-0739,CVE-2018-1000024,CVE-2018-1000027,CVE-2018-1000773,CVE-2018-10100,CVE-2018-10101,CVE-2018-10102,CVE-2018-1053,CVE-2018-10545,CVE-2018-10546,CVE-2018-10547,CVE-2018-10548,CVE-2018-10549,CVE-2018-1058,CVE-2018-10915,CVE-2018-10925,CVE-2018-1115,CVE-2018-11321,CVE-2018-11322,CVE-2018-11323,CVE-2018-11324,CVE-2018-11325,CVE-2018-11326,CVE-2018-11327,CVE-2018-11328,CVE-2018-1172,CVE-2018-11756,CVE-2018-11763,CVE-2018-12711,CVE-2018-12712,CVE-2018-1283,CVE-2018-12882,CVE-2018-12895,CVE-2018-1301,CVE-2018-1302,CVE-2018-1303,CVE-2018-1312,CVE-2018-1333,CVE-2018-14028,CVE-2018-14851,CVE-2018-14883,CVE-2018-14884,CVE-2018-15132,CVE-2018-15473,CVE-2018-15880,CVE-2018-15881,CVE-2018-15882,CVE-2018-15919,CVE-2018-16850,CVE-2018-17082,CVE-2018-17189,CVE-2018-17199,CVE-2018-17855,CVE-2018-17856,CVE-2018-17857,CVE-2018-17858,CVE-2018-17859,CVE-2018-19052,CVE-2018-19131,CVE-2018-19132,CVE-2018-19395,CVE-2018-19396,CVE-2018-19518,CVE-2018-19520,CVE-2018-19935,CVE-2018-20147,CVE-2018-20148,CVE-2018-20149,CVE-2018-20150,CVE-2018-20151,CVE-2018-20152,CVE-2018-20153,CVE-2018-20685,CVE-2018-20783,CVE-2018-2911,CVE-2018-3152,CVE-2018-5407,CVE-2018-6376,CVE-2018-6377,CVE-2018-6378,CVE-2018-6379,CVE-2018-6380,CVE-2018-6389,CVE-2018-6789,CVE-2018-7584,CVE-2018-7600,CVE-2018-7602,CVE-2018-8011,CVE-2018-8045,CVE-2018-8581,CVE-2018-9861,CVE-2019-0190,CVE-2019-0196,CVE-2019-0197,CVE-2019-0211,CVE-2019-0215,CVE-2019-0217,CVE-2019-0220,CVE-2019-0708,CVE-2019-10129,CVE-2019-10130,CVE-2019-10149,CVE-2019-10164,CVE-2019-10691,CVE-2019-10909,CVE-2019-10945,CVE-2019-10946,CVE-2019-11034,CVE-2019-11035,CVE-2019-11036,CVE-2019-11038,CVE-2019-11039,CVE-2019-11040,CVE-2019-11072,CVE-2019-11358,CVE-2019-11510,CVE-2019-11809,CVE-2019-11876,CVE-2019-12525,CVE-2019-12527,CVE-2019-12529,CVE-2019-12764,CVE-2019-12765,CVE-2019-12766,CVE-2019-12815,CVE-2019-13345,CVE-2019-13917,CVE-2019-14654,CVE-2019-1543,CVE-2019-1552,CVE-2019-1559,CVE-2019-1652,CVE-2019-1653,CVE-2019-19781,CVE-2019-3814,CVE-2019-6109,CVE-2019-6110,CVE-2019-6111,CVE-2019-6261,CVE-2019-6262,CVE-2019-6263,CVE-2019-6264,CVE-2019-6338,CVE-2019-6339,CVE-2019-6340,CVE-2019-6341,CVE-2019-6977,CVE-2019-7524,CVE-2019-7739,CVE-2019-7740,CVE-2019-7741,CVE-2019-7742,CVE-2019-7743,CVE-2019-7744,CVE-2019-8942,CVE-2019-8943,CVE-2019-9020,CVE-2019-9021,CVE-2019-9022,CVE-2019-9023,CVE-2019-9024,CVE-2019-9025,CVE-2019-9193,CVE-2019-9637,CVE-2019-9638,CVE-2019-9639,CVE-2019-9640,CVE-2019-9641,CVE-2019-9675,CVE-2019-9711,CVE-2019-9712,CVE-2019-9713,CVE-2019-9714,CVE-2019-9787,CVE-2020-0796,CVE-2020-11651,CVE-2020-11652,CVE-2020-1938,CVE-2020-5902,MS17-010
ER,Eritrea,3546000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,15,0,0,0,5,0,0,0,7,7,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,1,1,1,9,3,0,0,5,0,5,0,0,0,0,6,0,5,1,8,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,7,7,7,1,0,8,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0,0,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
EE,Estonia,1327000,21,23,23,20,31,3,47,30,29,17,18,26,22,32.7,2015,244197,7637,68,2,1,0,32,17,43,43,21,26,0,0,43,178,33,31,43,26,0,0,0,59,0,0,3,0,0,0,0,87,2,172,88,1,1,6234,6233,6258,2,0,0,2990,7657,0,0,5845,5845,0,0,0,0,0,0,34,14,749,557,553,563,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,6,0,0,0,0,6,6,6,6,9,96,0,0,135,135,176,150,150,133,926,5833,9116,44,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1200,1,50,5531,0,5571,0,0,567,8,609,50,565,558,5493,5738,4,53,73,53,25,3049,3054,3054,3054,3054,145,25,25,193,0,0,0,0,0,0,0,0,4,5,2316,0,0,6227,39,75,670,670,670,9843,2292,1,125,3098,55,3099,7,0,0,0,2737,25,3106,167,6437,0,0,0,0,0,1264,5500,5743,3031,3030,281,2945,3292,81,81,81,81,81,81,81,94,3126,0,0,566,0,0,0,0,0,0,885,81,5,15,17,0,11,0,213,3089,3089,3089,783,614,7035,127,0,6,56,0,1,80,0,0,104,104,160,163,163,163,32,63,0,0,3,306,6,5747,0,0,0,2636,0,56,0,60,622,562,3,3,0,1,94,94,94,0,0,0,0,62,62,1,63,3121,1,0,0,0,0,0,0,80,2,3294,3294,271,3295,3295,1,144,3550,3550,3550,137,3550,223,0,0,0,0,89,52,0,0,13,0,0
SZ,Eswatini,1160000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51.5,2009,2073,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,40,0,0,0,18,0,0,0,28,28,0,0,0,0,0,0,0,0,31,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,28,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,65,1,71,0,0,23,0,26,3,23,23,1,1,1,0,0,0,0,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,80,2,0,8,8,8,101,24,0,3,22,3,22,0,0,0,0,22,0,22,18,98,0,0,0,0,0,61,1,1,19,19,9,18,23,0,0,0,0,0,0,0,0,22,0,0,23,0,0,0,0,0,0,0,4,0,0,0,0,0,0,20,41,41,41,17,0,97,4,0,0,0,0,0,0,0,0,3,3,5,5,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,23,23,5,23,23,0,0,23,23,23,5,23,1,0,0,0,0,0,0,0,0,0,0,0
ET,Ethiopia,114964000,10,15,10,9,11,20,12,13,6,10,10,22,2,35,2015,10583,0,0,0,0,2,2,1,4,4,1,3,0,0,4,12,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,11,10,0,0,465,465,111,0,0,0,66,0,0,0,236,236,2,2,2,2,2,0,11,10,60,46,46,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11,11,12,12,12,11,29,236,364,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,279,0,282,0,0,55,5,64,12,55,54,3,3,0,0,0,0,0,72,72,72,72,72,11,0,0,12,0,0,0,0,0,0,0,0,0,0,333,0,0,468,5,0,186,186,186,553,317,0,15,77,6,77,1,0,0,0,91,0,82,19,501,0,0,0,0,0,14,3,3,73,73,33,63,106,0,0,0,0,0,0,0,1,87,2,2,57,0,0,0,0,0,0,0,11,0,0,1,0,1,0,28,384,384,384,50,30,531,9,0,0,0,0,0,3,0,0,20,20,29,33,33,33,0,3,0,0,1,3,0,3,0,0,0,0,0,0,0,20,76,56,2,2,0,0,1,1,1,0,0,0,0,3,3,1,3,82,0,0,0,0,0,0,0,0,0,94,94,28,94,94,0,11,110,110,110,24,110,20,0,0,0,0,0,11,0,0,10,0,3
FK,Falkland Islands (Islas Malvinas),3000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,2,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,1,1,9,2,0,0,2,0,2,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FO,Faroe Islands,49000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,1447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,49,0,0,0,6,1,0,0,37,37,0,0,0,0,0,0,0,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,37,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,34,0,0,4,0,6,0,4,2,2,2,2,0,0,0,0,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,63,0,0,29,29,29,77,50,0,0,6,0,6,0,0,0,0,38,0,6,2,68,0,0,0,0,0,19,2,2,6,6,0,6,9,2,2,2,2,2,2,2,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,70,70,70,17,15,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,8,8,1,8,8,0,0,8,8,8,0,8,1,0,0,0,0,2,0,0,0,0,0,0
FM,Federated States of Micronesia,115000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,14,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,8,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,7,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ,Fiji,896000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36.7,2013,3464,0,0,0,0,0,2,1,2,2,1,1,0,0,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,134,134,72,0,0,0,30,0,0,0,54,54,0,0,0,0,0,0,0,0,37,29,30,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6,0,0,0,0,1,1,1,0,2,54,151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,107,0,109,0,0,31,0,43,12,31,30,1,1,0,0,0,0,0,36,36,36,36,36,0,0,0,1,0,0,0,0,0,0,0,0,0,2,41,0,0,134,5,0,25,25,25,178,38,0,10,39,5,39,0,0,0,0,53,0,39,23,163,0,0,0,0,0,6,1,1,31,31,15,27,41,0,0,0,0,0,0,0,1,39,0,0,31,0,0,0,0,0,0,1,7,0,1,2,0,1,0,35,65,65,63,23,0,161,11,0,0,0,0,0,1,0,0,2,2,7,11,11,11,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,13,44,31,4,4,0,0,1,1,1,0,0,0,0,1,1,0,1,39,0,0,0,0,0,0,0,0,0,41,41,11,41,41,0,0,44,44,44,7,44,7,0,0,0,0,0,6,0,0,0,0,0
FI,Finland,5541000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27.1,2015,702216,609,111,8,2,1,108,60,153,153,46,93,0,0,153,697,146,109,154,94,0,0,6,95,6,6,21,6,6,6,6,154,8,695,244,5,5,29349,29349,20711,7,0,0,3454,626,0,0,15292,15293,1,1,1,1,1,0,121,90,4570,3995,3968,4015,36,2,2,2,2,2,2,2,0,0,0,0,0,0,2,7,7,7,7,7,7,7,0,0,0,27,0,0,0,0,30,30,30,30,36,202,5,0,291,291,365,300,300,272,4472,15254,25205,151,4,0,0,0,0,0,0,0,1,1,1,1,1,1,1,462,3,273,20127,4,20297,0,0,4081,43,4453,412,4075,4019,1568,1569,33,70,138,70,11,3701,3741,3741,3741,3739,295,11,11,398,0,0,0,0,0,0,0,0,285,9,18012,0,0,29370,139,144,9052,9052,9052,34515,17728,1,598,3991,171,3992,102,0,0,0,17756,12,4041,1537,31337,0,0,0,0,0,4001,1572,1570,3798,3797,1098,3352,4899,181,181,181,181,181,181,181,3215,4151,1,1,4086,0,0,0,0,0,2,141,322,24,55,130,0,23,12,1946,25992,25993,25994,7979,6445,37708,339,0,8,179,0,5,177,0,0,589,589,788,864,864,864,198,120,1,0,14,1475,68,1637,0,0,0,332,0,179,0,506,4646,4140,11,11,0,5,3224,3225,3225,0,0,0,0,109,109,18,120,4067,5,0,0,0,0,0,0,181,17,4578,4578,1035,4578,4578,8,297,5729,5729,5729,684,5730,770,0,0,0,0,214,1231,1,1,46,0,21
FR,France,65274000,24,20,15,31,25,36,13,9,20,19,36,36,21,32.7,2015,9433987,9235,1609,97,11,12,1943,1219,2294,2294,942,1075,0,0,2294,5643,1324,1465,2295,1076,0,0,51,1358,51,51,335,50,50,50,50,2554,38,5452,2788,79,79,378799,378804,211476,38,0,0,72029,9454,22,0,286688,286688,12,12,12,12,12,0,1196,805,56166,44915,44741,45207,465,6,6,6,6,6,6,6,5,5,5,7,7,9,45,86,86,86,86,86,86,86,14,14,20,417,28,24,24,0,424,423,437,423,500,2606,34,0,4138,4138,5112,4463,4463,3719,89701,286113,402691,2299,71,0,0,0,0,0,0,0,33,33,33,33,33,33,33,4716,29,3998,314283,121,316448,0,0,45972,434,49235,3380,45936,45244,30992,34925,364,1029,2065,1029,582,75090,75377,75389,75398,75408,4350,582,582,5597,0,0,0,0,0,0,0,0,1170,115,203750,0,0,378645,2388,2150,62356,62356,62358,468278,200412,63,9082,80566,2498,80580,1038,0,0,0,161920,582,81426,7260,391266,0,0,0,0,0,31519,30968,34643,76960,76885,17768,71130,88745,2658,2658,2658,2656,2656,2656,2653,9569,81564,12,12,46209,0,0,0,0,0,23,2880,4364,218,607,1429,0,428,104,9982,276937,276944,276952,72756,65498,455872,2764,0,179,3636,0,77,1770,0,0,5949,5949,9306,11192,11191,11192,2141,1309,6,0,129,33771,1360,35354,0,0,0,14881,31,3688,0,4034,49802,45766,152,152,3,77,9611,9611,9611,0,0,0,0,1101,1101,194,1286,82419,77,0,0,0,0,0,0,2665,104,88819,88830,13851,88847,88859,879,4321,101081,101096,101103,7999,101108,10330,0,0,0,0,2904,1922,4,4,927,2,402
GF,French Guiana,299000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,1052,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,29,0,0,0,10,0,0,0,31,31,0,0,0,0,0,0,1,1,5,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,31,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,31,0,32,0,0,4,0,9,5,4,4,0,0,0,1,1,1,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,33,0,1,2,2,2,53,10,0,1,10,1,10,0,0,0,0,24,0,10,0,33,0,0,0,0,0,41,0,0,10,10,3,9,14,1,1,1,1,1,1,1,7,10,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,18,18,18,8,8,41,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,4,4,0,0,7,7,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,13,13,2,13,13,0,0,14,14,14,0,14,2,0,0,0,0,1,6,0,0,0,0,0
PF,French Polynesia,281000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,5951,0,0,0,0,0,11,11,11,11,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,167,156,0,0,0,62,0,0,0,146,146,0,0,0,0,0,0,0,0,61,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,1,144,304,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,132,0,166,0,0,60,0,72,12,60,55,5,5,0,0,0,0,0,79,79,79,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,165,0,0,7,7,7,347,45,0,14,80,14,80,0,0,0,0,137,0,81,6,177,0,0,0,0,0,78,5,5,55,55,33,41,71,0,0,0,0,0,0,0,9,78,0,0,60,0,0,0,0,0,0,0,14,0,1,5,0,0,0,18,72,72,72,27,21,196,14,0,0,0,0,0,3,0,0,17,17,18,18,18,18,1,1,0,0,0,5,0,5,0,0,0,0,0,0,0,12,73,61,0,0,0,0,10,10,10,0,0,0,0,1,1,0,1,78,0,0,0,0,0,0,0,0,0,90,90,15,90,90,0,0,93,93,93,18,93,14,0,0,0,0,0,9,0,0,0,0,1
TF,French Southern Territories,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,Gabon,2226000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38,2017,3062,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,73,73,37,0,0,0,28,0,0,0,47,47,0,0,0,0,0,0,1,1,6,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,2,2,2,2,46,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,58,0,0,7,1,12,5,7,7,0,0,0,0,0,0,1,28,28,28,28,28,2,1,1,2,0,0,0,0,0,0,0,0,0,0,43,0,0,72,0,0,12,12,12,82,42,0,7,34,1,34,0,0,0,0,28,1,34,6,78,0,0,0,0,0,990,0,0,31,31,11,29,32,0,0,0,0,0,0,0,0,33,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,51,51,51,9,3,81,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,35,35,3,35,35,0,2,35,35,35,1,35,2,0,0,0,0,0,7,0,0,1,0,1
