port,port_number,capture_date,totalcount,CVE-2017-1000369,CVE-2017-1000600,CVE-2017-1001000,CVE-2017-10140,CVE-2017-10391,CVE-2017-11142,CVE-2017-11143,CVE-2017-11144,CVE-2017-11145,CVE-2017-11147,CVE-2017-11362,CVE-2017-11364,CVE-2017-11612,CVE-2017-11628,CVE-2017-12172,CVE-2017-12868,CVE-2017-12932,CVE-2017-12933,CVE-2017-12934,CVE-2017-14595,CVE-2017-14596,CVE-2017-14718,CVE-2017-14719,CVE-2017-14720,CVE-2017-14721,CVE-2017-14722,CVE-2017-14723,CVE-2017-14724,CVE-2017-14725,CVE-2017-14726,CVE-2017-14798,CVE-2017-14990,CVE-2017-15098,CVE-2017-15099,CVE-2017-15130,CVE-2017-15132,CVE-2017-15710,CVE-2017-15715,CVE-2017-15906,CVE-2017-16510,CVE-2017-16633,CVE-2017-16634,CVE-2017-16642,CVE-2017-16944,CVE-2017-17091,CVE-2017-17663,CVE-2017-3167,CVE-2017-3169,CVE-2017-3239,CVE-2017-3247,CVE-2017-3249,CVE-2017-3250,CVE-2017-3626,CVE-2017-3730,CVE-2017-3731,CVE-2017-3732,CVE-2017-3735,CVE-2017-3736,CVE-2017-3737,CVE-2017-3738,CVE-2017-5340,CVE-2017-5487,CVE-2017-5488,CVE-2017-5489,CVE-2017-5490,CVE-2017-5491,CVE-2017-5492,CVE-2017-5493,CVE-2017-5610,CVE-2017-5611,CVE-2017-5612,CVE-2017-6377,CVE-2017-6379,CVE-2017-6381,CVE-2017-6441,CVE-2017-6514,CVE-2017-6814,CVE-2017-6815,CVE-2017-6816,CVE-2017-6817,CVE-2017-6818,CVE-2017-6819,CVE-2017-6919,CVE-2017-6920,CVE-2017-6921,CVE-2017-6922,CVE-2017-6923,CVE-2017-6924,CVE-2017-6925,CVE-2017-6926,CVE-2017-6927,CVE-2017-6928,CVE-2017-6929,CVE-2017-6932,CVE-2017-7189,CVE-2017-7269,CVE-2017-7272,CVE-2017-7418,CVE-2017-7484,CVE-2017-7485,CVE-2017-7486,CVE-2017-7546,CVE-2017-7547,CVE-2017-7548,CVE-2017-7659,CVE-2017-7668,CVE-2017-7679,CVE-2017-7890,CVE-2017-7963,CVE-2017-7983,CVE-2017-7984,CVE-2017-7986,CVE-2017-7987,CVE-2017-7988,CVE-2017-7989,CVE-2017-8057,CVE-2017-8295,CVE-2017-9061,CVE-2017-9062,CVE-2017-9063,CVE-2017-9064,CVE-2017-9065,CVE-2017-9066,CVE-2017-9067,CVE-2017-9118,CVE-2017-9120,CVE-2017-9788,CVE-2017-9789,CVE-2017-9798,CVE-2017-9933,CVE-2017-9934,CVE-2018-0732,CVE-2018-0733,CVE-2018-0734,CVE-2018-0735,CVE-2018-0737,CVE-2018-0739,CVE-2018-1000024,CVE-2018-1000027,CVE-2018-1000773,CVE-2018-10100,CVE-2018-10101,CVE-2018-10102,CVE-2018-1053,CVE-2018-10545,CVE-2018-10546,CVE-2018-10547,CVE-2018-10548,CVE-2018-10549,CVE-2018-1058,CVE-2018-10915,CVE-2018-10925,CVE-2018-1115,CVE-2018-11321,CVE-2018-11322,CVE-2018-11323,CVE-2018-11324,CVE-2018-11325,CVE-2018-11326,CVE-2018-11327,CVE-2018-11328,CVE-2018-1172,CVE-2018-11756,CVE-2018-11763,CVE-2018-12711,CVE-2018-12712,CVE-2018-1283,CVE-2018-12882,CVE-2018-12895,CVE-2018-1301,CVE-2018-1302,CVE-2018-1303,CVE-2018-1312,CVE-2018-1333,CVE-2018-14028,CVE-2018-14851,CVE-2018-14883,CVE-2018-14884,CVE-2018-15132,CVE-2018-15473,CVE-2018-15880,CVE-2018-15881,CVE-2018-15882,CVE-2018-15919,CVE-2018-16850,CVE-2018-17082,CVE-2018-17189,CVE-2018-17199,CVE-2018-17855,CVE-2018-17856,CVE-2018-17857,CVE-2018-17858,CVE-2018-17859,CVE-2018-19052,CVE-2018-19131,CVE-2018-19132,CVE-2018-19395,CVE-2018-19396,CVE-2018-19518,CVE-2018-19520,CVE-2018-19935,CVE-2018-20147,CVE-2018-20148,CVE-2018-20149,CVE-2018-20150,CVE-2018-20151,CVE-2018-20152,CVE-2018-20153,CVE-2018-20685,CVE-2018-20783,CVE-2018-2911,CVE-2018-3152,CVE-2018-5407,CVE-2018-6376,CVE-2018-6377,CVE-2018-6378,CVE-2018-6379,CVE-2018-6380,CVE-2018-6389,CVE-2018-6789,CVE-2018-7584,CVE-2018-7600,CVE-2018-7602,CVE-2018-8011,CVE-2018-8045,CVE-2018-8581,CVE-2018-9861,CVE-2019-0190,CVE-2019-0196,CVE-2019-0197,CVE-2019-0211,CVE-2019-0215,CVE-2019-0217,CVE-2019-0220,CVE-2019-0708,CVE-2019-10129,CVE-2019-10130,CVE-2019-10149,CVE-2019-10164,CVE-2019-10691,CVE-2019-10909,CVE-2019-10945,CVE-2019-10946,CVE-2019-11034,CVE-2019-11035,CVE-2019-11036,CVE-2019-11038,CVE-2019-11039,CVE-2019-11040,CVE-2019-11072,CVE-2019-11358,CVE-2019-11510,CVE-2019-11809,CVE-2019-11876,CVE-2019-12525,CVE-2019-12527,CVE-2019-12529,CVE-2019-12764,CVE-2019-12765,CVE-2019-12766,CVE-2019-12815,CVE-2019-13345,CVE-2019-13917,CVE-2019-14654,CVE-2019-1543,CVE-2019-1552,CVE-2019-1559,CVE-2019-1652,CVE-2019-1653,CVE-2019-19781,CVE-2019-3814,CVE-2019-6109,CVE-2019-6110,CVE-2019-6111,CVE-2019-6261,CVE-2019-6262,CVE-2019-6263,CVE-2019-6264,CVE-2019-6338,CVE-2019-6339,CVE-2019-6340,CVE-2019-6341,CVE-2019-6977,CVE-2019-7524,CVE-2019-7739,CVE-2019-7740,CVE-2019-7741,CVE-2019-7742,CVE-2019-7743,CVE-2019-7744,CVE-2019-8942,CVE-2019-8943,CVE-2019-9020,CVE-2019-9021,CVE-2019-9022,CVE-2019-9023,CVE-2019-9024,CVE-2019-9025,CVE-2019-9193,CVE-2019-9637,CVE-2019-9638,CVE-2019-9639,CVE-2019-9640,CVE-2019-9641,CVE-2019-9675,CVE-2019-9711,CVE-2019-9712,CVE-2019-9713,CVE-2019-9714,CVE-2019-9787,CVE-2020-0796,CVE-2020-11651,CVE-2020-11652,CVE-2020-1938,CVE-2020-5902,MS17-010
Port 5025,5025,11/17/2020,357,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port 5190,5190,11/17/2020,5901,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,2,2,20,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,14,1,11,9,0,0,0,0,0,0,0,119,119,119,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,121,0,121,1,0,0,0,18,0,121,0,0,0,0,0,0,0,0,0,0,119,119,6,119,347,0,0,0,0,0,0,0,0,174,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,224,224,225,227,227,227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,228,228,104,228,229,0,0,275,275,275,138,276,0,0,0,0,0,0,0,0,0,0,0,0
Port 5432,5432,11/17/2020,4606485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106432,0,397174,107500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321523,321525,350434,328109,328103,281308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160258,0,0,0,0,0,324102,160270,160270,369437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port 5555,5555,11/17/2020,53351,0,1,0,0,0,248,19,252,252,227,233,0,0,252,0,6,238,252,233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3206,0,0,0,1156,0,0,0,0,0,0,0,0,0,0,0,64,34,362,206,174,214,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,30,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,243,0,0,0,0,0,258,40,303,76,258,219,0,0,0,1,1,1,0,1186,1186,1187,1187,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,1,0,0,0,0,0,0,282,1211,247,1211,4,0,0,0,1937,0,1220,0,0,0,0,0,0,0,0,0,0,1196,1196,386,931,2139,1,1,1,1,1,1,1,28,1456,0,0,270,0,0,0,0,0,0,0,257,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,926,926,950,955,955,955,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,97,333,236,0,0,0,0,28,28,28,0,0,0,0,2,2,0,2,1233,0,0,0,0,0,0,0,1,0,1735,1735,774,1735,1742,0,0,1843,1843,1844,543,1844,279,0,0,0,0,1,0,0,0,0,0,0
Port 5900,5900,11/17/2020,64299,0,0,0,0,0,17,13,17,17,5,4,0,0,17,0,1,4,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,892,2778,0,0,0,1187,0,0,0,469,469,0,0,0,0,0,0,33,18,163,82,81,91,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,0,0,0,0,73,471,607,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,303,4,311,0,0,111,10,124,12,111,96,79,80,0,0,0,0,0,1205,1206,1206,1206,1206,0,0,0,0,0,0,0,0,0,0,0,0,4,1,748,0,0,896,7,0,585,585,585,1206,728,0,16,1211,7,1213,0,0,0,0,2777,0,1215,21,935,0,0,0,0,0,743,80,81,1203,1203,55,1193,2147,0,0,0,0,0,0,0,10,1446,0,0,123,0,0,0,0,0,0,0,11,0,0,4,0,0,0,26,820,820,820,68,47,984,0,0,0,0,0,0,0,0,0,953,953,961,964,964,964,6,0,0,0,0,178,98,179,0,0,0,1,37,0,0,23,141,118,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,1222,0,0,0,0,0,0,0,0,0,1691,1691,484,1691,1695,0,0,2032,2032,2032,715,2032,15,0,0,0,0,0,0,0,0,0,0,0
Port 7070,7070,11/17/2020,42471,0,0,0,0,0,16,16,16,16,1,0,0,0,16,0,11,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803,1803,34,0,0,0,449,0,0,0,838,838,0,0,0,0,0,0,8,6,45,18,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,21,844,949,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,2,362,1,364,0,0,29,2,31,4,29,23,13,13,0,0,0,0,0,454,455,455,455,455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1699,0,0,1814,1,0,1449,1449,1449,2406,1690,0,11,460,4,460,0,0,0,0,23,0,462,5,1829,0,0,0,0,0,288,13,13,392,392,46,385,571,0,0,0,0,0,0,0,1,465,0,0,32,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,1745,1745,1745,36,31,1867,0,0,0,0,0,0,0,0,0,10,10,13,14,14,14,1,0,0,0,0,24,11,24,0,0,0,1,7,0,0,8,39,31,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,467,0,0,0,0,0,0,0,0,0,645,645,185,645,645,0,0,668,669,669,10,669,183,0,0,0,0,0,0,0,0,0,0,0
Port 7080,7080,11/17/2020,24733,0,38,0,0,0,29,26,36,36,3,10,0,0,36,0,30,20,36,10,0,0,1,29,1,1,4,1,1,1,1,0,1,0,0,0,0,0,0,17,1,0,0,691,0,0,0,0,0,0,0,0,0,0,0,10,3,54,33,33,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,9,9,9,2,1,1,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,39,0,16,0,0,0,0,0,41,1,50,6,41,37,0,0,2,18,43,18,0,721,723,723,723,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,0,0,0,0,0,1,43,739,21,739,0,0,0,0,16,0,743,0,0,0,0,0,0,0,0,0,0,735,735,117,705,1169,46,46,46,46,46,46,46,0,750,0,0,46,0,0,0,0,0,0,0,43,1,16,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,38,38,57,88,88,88,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9,54,45,0,0,0,0,0,0,0,0,0,0,0,13,13,0,14,749,0,0,0,0,0,0,0,46,2,1140,1140,420,1141,1141,1,0,1405,1405,1405,44,1405,408,0,0,0,0,49,0,0,0,0,0,0
Port 7443,7443,11/17/2020,63261,0,0,0,0,0,36,17,37,37,40,20,0,0,37,0,6,23,37,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,1799,0,0,0,0,0,0,0,0,0,0,0,5,1,37,20,20,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,27,0,0,0,0,0,24,2,160,138,24,23,0,0,0,0,1,0,0,1826,1830,1830,1830,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,21,1,0,0,0,0,0,0,66,1852,32,1852,1,0,0,0,49,0,1859,0,0,0,0,0,0,0,0,0,0,1835,1835,172,1789,3491,1,1,1,1,1,1,1,4,1873,0,0,23,0,0,0,0,0,1,0,42,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,70,84,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,165,23,11,11,0,0,4,4,4,0,0,0,0,0,0,0,0,1880,0,0,0,0,0,0,0,1,0,3505,3505,1680,3505,3505,1,0,3573,3573,3574,64,3576,1656,0,0,0,0,1,0,0,0,0,2,0
Port 7510,7510,11/17/2020,6435,0,0,0,0,0,2,2,2,2,1,0,0,0,2,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,3,2,15,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,14,2,12,9,0,0,0,0,0,0,0,181,181,181,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,183,0,183,0,0,0,0,4,0,183,0,0,0,0,0,0,0,0,0,0,182,182,8,181,360,0,0,0,0,0,0,0,2,183,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,12,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,363,363,181,363,363,0,0,375,375,375,3,375,180,0,0,0,0,0,0,0,0,0,0,0
Port 7779,7779,11/17/2020,54284,0,0,0,0,0,18,12,18,18,7,6,0,0,18,0,88,6,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,1495,0,0,0,0,0,0,0,0,0,0,0,32,20,138,69,68,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,99,12,111,16,99,85,0,0,0,0,0,0,0,1510,1511,1511,1511,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,19,1517,8,1517,0,0,0,0,44,0,1525,0,0,0,0,0,0,0,0,0,0,1509,1509,60,1498,3057,0,0,0,0,0,0,0,4,1529,0,0,109,0,0,0,0,0,0,1,14,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,27,30,30,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,128,103,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,1533,0,0,0,0,0,0,0,0,0,3081,3081,1563,3081,3082,0,0,3176,3177,3177,24,3178,1552,0,0,0,0,0,0,0,0,0,0,0
Port 8000,8000,11/17/2020,3955108,0,40,1,0,2,329,170,404,404,103,234,0,0,404,0,167,295,404,234,0,0,0,37,0,0,2,0,0,0,0,0,0,0,0,0,0,14707,14708,549,0,0,0,8414,0,0,0,15869,15870,2,2,2,2,2,0,710,482,5283,1951,1925,2002,87,1,1,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,19,19,19,93,1204,5,0,0,0,0,0,0,0,2332,15893,21408,407,30,0,0,0,0,0,0,0,1,1,1,1,1,1,1,383,8,289,11937,27,12189,0,0,2337,69,2459,163,2328,2031,614438,614455,15,29,49,29,0,8808,8851,8852,8852,8852,0,0,0,0,0,0,0,0,0,0,0,0,679,69,9243,0,0,14743,294,51,2660,2660,2660,24393,8896,1,885,9168,410,9168,8,0,0,0,390,0,9386,248,15563,0,0,0,0,0,27268,615086,615098,8746,8746,2698,8091,11746,70,70,70,70,70,70,70,8,9577,2,2,2408,0,0,0,0,0,1,0,510,2,19,213,0,1,2,561,12592,12592,12593,3228,2979,18557,0,0,0,0,0,0,42,0,0,1162,1162,1617,1715,1715,1715,84,40,0,0,7,291741,437,616231,0,0,0,4,38,0,0,492,2833,2341,0,0,0,0,8,8,8,0,0,0,0,37,37,3,40,9479,0,0,0,0,0,0,0,70,0,11508,11509,3051,11510,11510,10,0,12173,12174,12177,1418,12177,2633,0,0,0,0,70,0,0,0,0,0,0
Port 8001,8001,11/17/2020,348745,0,20,1,0,0,237,129,301,301,72,172,0,0,301,0,120,203,301,172,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,8793,8795,738,0,0,0,5185,0,0,0,7622,7623,0,0,0,0,0,0,381,182,1804,1294,1285,1321,64,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,1,1,1,0,0,0,6,0,0,0,0,6,6,6,6,67,842,1,0,0,0,0,0,0,0,938,7630,9302,302,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,15,219,7110,26,7278,0,0,1540,32,1729,77,1536,1359,1556,1804,2,21,23,21,0,5405,5431,5431,5431,5431,0,0,0,0,0,0,0,0,0,0,0,0,40,42,5451,0,0,8819,357,23,1563,1563,1563,11108,5218,0,817,5831,319,5831,11,0,0,0,511,0,5899,148,9428,0,0,0,0,0,6336,1557,1805,5396,5396,1529,4966,7885,25,25,25,25,25,25,25,7,6014,0,0,1699,0,0,0,0,0,0,0,385,2,8,142,0,2,0,317,6826,6826,6826,1227,1079,10514,0,0,0,0,0,0,20,0,0,597,597,1058,1095,1095,1095,25,15,0,0,4,496,92,1901,0,0,0,3,34,0,0,252,1946,1694,0,0,0,0,7,7,7,0,0,0,0,15,15,0,15,5953,0,0,0,0,0,0,0,26,0,7845,7845,2693,7845,7846,8,0,8446,8446,8446,954,8446,2179,0,0,0,0,27,0,0,0,0,0,0
Port 8009,8009,11/17/2020,141036,0,0,0,0,0,32,22,36,36,13,14,0,0,36,0,23,21,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2260,2260,106,0,0,0,1543,0,0,0,1546,1546,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,65,0,0,0,0,0,0,0,0,136,1550,1868,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,20,1513,7,1558,0,0,0,0,0,0,0,0,1515,1761,0,0,0,0,0,1589,1591,1591,1591,1591,0,0,0,0,0,0,0,0,0,0,0,0,45,2,1924,0,0,2265,27,0,720,720,720,2645,1895,0,82,1617,34,1618,3,0,0,0,72,0,1627,40,2340,0,0,0,0,0,1358,1516,1762,1575,1575,198,1527,3187,0,0,0,0,0,0,0,3,1639,0,0,0,0,0,0,0,0,0,0,49,0,0,10,0,0,0,40,2109,2109,2109,175,135,2476,0,0,0,0,0,0,1,0,0,61,61,97,102,102,102,7,1,0,0,2,409,69,1833,0,0,0,2,37,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,1,0,1,1636,0,0,0,0,0,0,0,0,0,3200,3200,1633,3201,3201,0,0,3312,3312,3312,84,3312,1595,0,0,0,0,0,0,0,0,37624,0,0
Port 8010,8010,11/17/2020,191890,0,7,0,0,0,69,52,82,82,17,30,0,0,82,0,20,39,82,30,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,3792,184,0,0,0,1953,0,0,0,4150,4150,0,0,0,0,0,0,131,54,2047,1002,1007,1023,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,13,301,0,0,0,0,0,0,0,0,622,4154,5028,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2,45,2879,12,2994,0,0,1575,16,1608,532,1575,1037,3291,3538,0,5,7,5,0,2146,2152,2152,2152,2152,0,0,0,0,0,0,0,0,0,0,0,0,46,3,3317,0,0,3799,56,7,859,859,859,6027,3262,0,556,2496,187,2497,3,0,0,0,149,0,2522,40,4429,0,0,0,0,0,3137,3301,3548,2414,2414,815,1918,4145,7,7,7,7,7,7,7,4,2552,0,0,1596,0,0,0,0,0,0,0,208,0,1,546,0,1,0,108,3673,3673,3673,332,292,4725,0,0,0,0,0,0,10,0,0,541,541,626,648,648,648,9,4,0,0,1,715,70,3627,0,0,0,2,36,0,0,599,1696,1097,0,0,0,0,4,4,4,0,0,0,0,4,4,0,4,2543,0,0,0,0,0,0,0,7,0,4137,4137,2151,4138,4138,0,0,4325,4325,4326,597,4326,2062,0,0,0,0,7,0,0,0,0,0,0
Port 8023,8023,11/17/2020,7157,0,0,0,0,0,4,4,4,4,0,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,9,4,37,83,83,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,91,1,103,10,91,88,0,0,0,0,0,0,0,156,156,156,156,156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,160,2,160,2,0,0,0,70,0,160,0,0,0,0,0,0,0,0,0,0,157,157,20,153,340,0,0,0,0,0,0,0,3,164,0,0,94,0,0,0,0,0,0,0,2,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,10,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,119,93,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,346,347,189,347,347,0,0,374,374,374,10,374,187,0,0,0,0,0,0,0,0,0,0,0
