city,population_2020,population_source,capture_date,totalcount,CVE-2017-1000369,CVE-2017-1000600,CVE-2017-1001000,CVE-2017-10140,CVE-2017-10391,CVE-2017-11142,CVE-2017-11143,CVE-2017-11144,CVE-2017-11145,CVE-2017-11147,CVE-2017-11362,CVE-2017-11364,CVE-2017-11612,CVE-2017-11628,CVE-2017-12172,CVE-2017-12868,CVE-2017-12932,CVE-2017-12933,CVE-2017-12934,CVE-2017-14595,CVE-2017-14596,CVE-2017-14718,CVE-2017-14719,CVE-2017-14720,CVE-2017-14721,CVE-2017-14722,CVE-2017-14723,CVE-2017-14724,CVE-2017-14725,CVE-2017-14726,CVE-2017-14798,CVE-2017-14990,CVE-2017-15098,CVE-2017-15099,CVE-2017-15130,CVE-2017-15132,CVE-2017-15710,CVE-2017-15715,CVE-2017-15906,CVE-2017-16510,CVE-2017-16633,CVE-2017-16634,CVE-2017-16642,CVE-2017-16944,CVE-2017-17091,CVE-2017-17663,CVE-2017-3167,CVE-2017-3169,CVE-2017-3239,CVE-2017-3247,CVE-2017-3249,CVE-2017-3250,CVE-2017-3626,CVE-2017-3730,CVE-2017-3731,CVE-2017-3732,CVE-2017-3735,CVE-2017-3736,CVE-2017-3737,CVE-2017-3738,CVE-2017-5340,CVE-2017-5487,CVE-2017-5488,CVE-2017-5489,CVE-2017-5490,CVE-2017-5491,CVE-2017-5492,CVE-2017-5493,CVE-2017-5610,CVE-2017-5611,CVE-2017-5612,CVE-2017-6377,CVE-2017-6379,CVE-2017-6381,CVE-2017-6441,CVE-2017-6514,CVE-2017-6814,CVE-2017-6815,CVE-2017-6816,CVE-2017-6817,CVE-2017-6818,CVE-2017-6819,CVE-2017-6919,CVE-2017-6920,CVE-2017-6921,CVE-2017-6922,CVE-2017-6923,CVE-2017-6924,CVE-2017-6925,CVE-2017-6926,CVE-2017-6927,CVE-2017-6928,CVE-2017-6929,CVE-2017-6932,CVE-2017-7189,CVE-2017-7269,CVE-2017-7272,CVE-2017-7418,CVE-2017-7484,CVE-2017-7485,CVE-2017-7486,CVE-2017-7546,CVE-2017-7547,CVE-2017-7548,CVE-2017-7659,CVE-2017-7668,CVE-2017-7679,CVE-2017-7890,CVE-2017-7963,CVE-2017-7983,CVE-2017-7984,CVE-2017-7986,CVE-2017-7987,CVE-2017-7988,CVE-2017-7989,CVE-2017-8057,CVE-2017-8295,CVE-2017-9061,CVE-2017-9062,CVE-2017-9063,CVE-2017-9064,CVE-2017-9065,CVE-2017-9066,CVE-2017-9067,CVE-2017-9118,CVE-2017-9120,CVE-2017-9788,CVE-2017-9789,CVE-2017-9798,CVE-2017-9933,CVE-2017-9934,CVE-2018-0732,CVE-2018-0733,CVE-2018-0734,CVE-2018-0735,CVE-2018-0737,CVE-2018-0739,CVE-2018-1000024,CVE-2018-1000027,CVE-2018-1000773,CVE-2018-10100,CVE-2018-10101,CVE-2018-10102,CVE-2018-1053,CVE-2018-10545,CVE-2018-10546,CVE-2018-10547,CVE-2018-10548,CVE-2018-10549,CVE-2018-1058,CVE-2018-10915,CVE-2018-10925,CVE-2018-1115,CVE-2018-11321,CVE-2018-11322,CVE-2018-11323,CVE-2018-11324,CVE-2018-11325,CVE-2018-11326,CVE-2018-11327,CVE-2018-11328,CVE-2018-1172,CVE-2018-11756,CVE-2018-11763,CVE-2018-12711,CVE-2018-12712,CVE-2018-1283,CVE-2018-12882,CVE-2018-12895,CVE-2018-1301,CVE-2018-1302,CVE-2018-1303,CVE-2018-1312,CVE-2018-1333,CVE-2018-14028,CVE-2018-14851,CVE-2018-14883,CVE-2018-14884,CVE-2018-15132,CVE-2018-15473,CVE-2018-15880,CVE-2018-15881,CVE-2018-15882,CVE-2018-15919,CVE-2018-16850,CVE-2018-17082,CVE-2018-17189,CVE-2018-17199,CVE-2018-17855,CVE-2018-17856,CVE-2018-17857,CVE-2018-17858,CVE-2018-17859,CVE-2018-19052,CVE-2018-19131,CVE-2018-19132,CVE-2018-19395,CVE-2018-19396,CVE-2018-19518,CVE-2018-19520,CVE-2018-19935,CVE-2018-20147,CVE-2018-20148,CVE-2018-20149,CVE-2018-20150,CVE-2018-20151,CVE-2018-20152,CVE-2018-20153,CVE-2018-20685,CVE-2018-20783,CVE-2018-2911,CVE-2018-3152,CVE-2018-5407,CVE-2018-6376,CVE-2018-6377,CVE-2018-6378,CVE-2018-6379,CVE-2018-6380,CVE-2018-6389,CVE-2018-6789,CVE-2018-7584,CVE-2018-7600,CVE-2018-7602,CVE-2018-8011,CVE-2018-8045,CVE-2018-8581,CVE-2018-9861,CVE-2019-0190,CVE-2019-0196,CVE-2019-0197,CVE-2019-0211,CVE-2019-0215,CVE-2019-0217,CVE-2019-0220,CVE-2019-0708,CVE-2019-10129,CVE-2019-10130,CVE-2019-10149,CVE-2019-10164,CVE-2019-10691,CVE-2019-10909,CVE-2019-10945,CVE-2019-10946,CVE-2019-11034,CVE-2019-11035,CVE-2019-11036,CVE-2019-11038,CVE-2019-11039,CVE-2019-11040,CVE-2019-11072,CVE-2019-11358,CVE-2019-11510,CVE-2019-11809,CVE-2019-11876,CVE-2019-12525,CVE-2019-12527,CVE-2019-12529,CVE-2019-12764,CVE-2019-12765,CVE-2019-12766,CVE-2019-12815,CVE-2019-13345,CVE-2019-13917,CVE-2019-14654,CVE-2019-1543,CVE-2019-1552,CVE-2019-1559,CVE-2019-1652,CVE-2019-1653,CVE-2019-19781,CVE-2019-3814,CVE-2019-6109,CVE-2019-6110,CVE-2019-6111,CVE-2019-6261,CVE-2019-6262,CVE-2019-6263,CVE-2019-6264,CVE-2019-6338,CVE-2019-6339,CVE-2019-6340,CVE-2019-6341,CVE-2019-6977,CVE-2019-7524,CVE-2019-7739,CVE-2019-7740,CVE-2019-7741,CVE-2019-7742,CVE-2019-7743,CVE-2019-7744,CVE-2019-8942,CVE-2019-8943,CVE-2019-9020,CVE-2019-9021,CVE-2019-9022,CVE-2019-9023,CVE-2019-9024,CVE-2019-9025,CVE-2019-9193,CVE-2019-9637,CVE-2019-9638,CVE-2019-9639,CVE-2019-9640,CVE-2019-9641,CVE-2019-9675,CVE-2019-9711,CVE-2019-9712,CVE-2019-9713,CVE-2019-9714,CVE-2019-9787,CVE-2020-0796,CVE-2020-11651,CVE-2020-11652,CVE-2020-1938,CVE-2020-5902,MS17-010
San Antonio,1578030,World Population Review,10/27/2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Diego,1447100,World Population Review,10/27/2020,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Jose,1399629,World Population Review,10/27/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara,1945940,World Population Review,10/27/2020,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Cruz,1712688,World Population Review,10/27/2020,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Jose,721795,World Population Review,10/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saratov,842680,World Population Review,10/27/2020,7561,6,0,0,0,0,1,1,2,2,0,1,0,0,2,9,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,8,0,9,7,1,1,156,156,143,0,0,0,104,6,0,0,217,217,0,0,0,0,0,0,5,4,59,32,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,8,14,9,9,9,12,217,279,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,128,0,129,0,0,35,0,36,1,34,32,6,6,0,0,0,0,1,108,109,109,109,109,9,1,1,16,0,0,0,0,0,0,0,0,2,0,88,0,0,156,2,0,27,27,27,308,82,0,14,118,3,118,3,0,0,0,87,1,118,12,178,0,0,0,0,0,281,6,6,116,116,23,109,134,0,0,0,0,0,0,0,5,122,0,0,34,0,0,0,0,0,0,5,6,0,0,2,0,1,0,13,124,124,124,37,25,202,97,0,1,0,0,1,0,0,0,9,9,15,15,15,15,1,0,0,0,0,5,0,8,0,0,0,4,0,0,0,2,37,35,0,0,0,1,5,5,5,0,0,0,0,0,0,0,0,120,1,0,0,0,0,0,0,0,0,132,132,13,132,132,0,9,154,154,154,11,154,11,0,0,0,0,1,152,0,0,0,0,33
Seocho-gu,435107,citypopulation.de,10/27/2020,17199,0,2,0,0,0,9,5,9,9,5,4,0,0,9,9,6,10,9,4,0,0,0,2,0,0,1,0,0,0,0,18,0,9,7,0,0,246,246,288,0,0,0,391,1,0,0,435,435,0,0,0,0,0,0,4,2,144,42,41,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,0,0,8,8,11,8,8,7,5,436,595,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,16,197,1,213,0,0,44,1,49,6,45,44,1,1,0,1,2,1,0,400,405,405,405,405,8,0,0,25,0,0,0,0,0,0,0,0,0,0,105,0,0,241,5,2,33,33,33,643,87,0,33,418,10,418,1,0,0,0,154,0,419,3,262,0,0,0,0,0,762,1,1,397,397,63,375,427,2,2,2,2,2,2,2,7,420,0,0,44,0,0,0,0,0,0,2,14,0,0,3,0,0,0,7,119,119,119,9,6,271,58,0,0,0,0,0,0,0,0,20,20,26,26,26,26,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,51,44,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,2,0,436,436,40,436,436,0,7,445,446,446,20,446,28,0,0,0,0,2,14,0,0,28,0,0
Seongnam-si,944000,MacroTrends,10/27/2020,68046,5,11,2,0,0,36,11,51,51,23,40,0,0,51,55,27,46,51,40,0,0,0,11,0,0,2,0,0,0,0,103,0,51,21,0,0,1340,1340,1466,0,0,0,1326,5,0,0,1706,1706,0,0,0,0,0,0,14,12,592,204,203,205,21,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,21,70,1,0,34,34,50,42,42,30,45,1705,2393,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,46,1135,4,1166,0,0,222,2,250,31,222,206,14,14,0,11,12,11,7,1354,1361,"1,362",1362,1363,37,7,7,126,0,0,0,0,0,0,0,0,2,3,495,0,0,"1,342",6,12,188,188,188,"2,625",438,0,102,"1,393",61,"1,392",10,0,0,0,860,7,"1,395",39,"1,442",0,0,0,0,0,"4,120",14,14,"1,209","1,209",270,1134,1311,13,13,13,13,13,13,13,31,1429,0,0,227,0,0,0,0,0,1,3,69,0,2,28,0,0,0,64,577,577,577,82,44,1484,230,0,5,0,0,0,2,0,0,101,101,110,115,115,115,10,2,0,0,0,12,0,14,0,0,0,1,0,0,0,33,255,222,1,1,1,0,31,31,31,0,0,0,0,2,2,0,2,1423,0,0,0,0,0,0,0,13,0,1475,1475,136,1476,1476,0,37,1505,1505,1505,94,1504,99,0,0,0,0,13,21,0,0,46,0,0
Setagaya-ku,939099,Wikipedia,10/27/2020,49700,2,33,1,0,0,23,20,24,24,4,4,0,0,24,12,12,4,24,4,0,0,0,28,0,0,5,0,0,0,0,35,1,9,1,0,0,1254,1254,811,1,0,0,788,2,0,0,1366,1366,0,0,0,0,0,0,12,11,569,370,368,371,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,57,0,0,7,7,22,9,9,1,60,1365,2366,23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,120,0,5,1179,5,1198,0,0,376,1,385,12,374,371,316,323,2,22,39,22,0,805,807,807,807,807,8,0,0,37,0,0,0,0,0,0,0,0,1,0,246,0,0,"1,259",11,40,66,66,66,"2,470",220,1,76,864,9,864,12,0,0,0,500,0,864,59,"1,367",0,0,0,0,0,770,321,322,681,681,158,671,730,43,43,43,43,43,43,43,35,858,0,0,374,0,0,0,0,0,0,6,18,1,0,20,0,4,1,75,351,352,352,103,39,1415,119,0,0,2,0,0,1,0,0,8,8,19,28,28,28,0,1,0,0,0,309,0,318,0,0,0,2,0,3,0,20,401,381,0,0,0,0,35,35,35,0,0,0,0,1,1,1,1,857,0,0,0,0,0,0,0,47,0,885,884,26,884,883,1,7,906,906,906,19,906,15,0,0,0,0,44,418,0,0,6,0,6
Strasbourg,475000,MacroTrends,10/27/2020,381715,174,109,3,0,0,87,53,108,108,35,55,0,0,108,291,131,73,108,55,0,0,1,98,1,1,17,1,1,1,1,149,3,284,131,6,6,14840,14840,9021,3,0,0,2745,189,1,0,13482,13482,0,0,0,0,0,0,68,48,2096,1425,1420,1436,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,0,0,0,18,0,0,0,0,19,19,19,19,27,19,5,0,204,204,262,225,225,172,2021,13491,18681,110,8,0,0,0,0,0,0,0,4,4,4,4,4,4,4,287,0,96,13177,9,13253,0,0,1456,14,1531,64,1454,1440,482,484,19,80,127,80,33,2843,2855,"2,855",2855,2856,218,33,33,288,0,0,0,0,0,0,0,0,22,2,7944,0,0,"14,872",186,146,"1,656","1,656","1,656","20,455","7,876",8,384,"3,082",117,"3,082",36,0,0,0,"5,107",33,"3,103",84,"15,084",0,0,0,0,0,395,482,484,"2,825","2,825",740,2655,4124,177,177,177,177,177,177,177,4406,3129,0,0,1488,0,0,0,0,0,1,171,166,6,27,62,0,2,2,137,9027,9033,9033,1053,968,16053,116,0,20,174,0,6,118,0,0,238,238,464,904,904,904,13,86,0,0,4,460,7,488,0,0,0,2776,0,178,0,87,1587,1500,0,0,0,6,4412,4412,4412,0,0,0,0,76,76,3,85,3100,6,0,0,0,0,0,0,176,7,3637,3637,805,3636,3636,2,215,4360,4359,4359,422,4359,608,0,0,0,0,189,13,0,0,271,0,2
Surrey,1214818,population.city,10/27/2020,7315,0,2,0,0,0,8,1,8,8,7,7,0,0,8,6,4,9,8,7,0,0,0,2,0,0,0,0,0,0,0,0,0,6,2,0,0,207,207,285,0,0,0,73,0,0,0,170,170,0,0,0,0,0,0,2,1,45,35,35,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,0,0,2,2,2,2,2,2,8,167,254,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,149,2,155,0,0,41,0,45,4,41,38,0,0,0,2,2,2,0,74,74,74,74,74,3,0,0,3,0,0,0,0,0,0,0,0,0,1,141,0,0,214,1,3,58,58,58,325,124,0,19,83,11,83,1,0,0,0,204,0,83,9,250,0,0,0,0,0,298,0,0,80,80,33,69,96,3,3,3,3,3,3,3,18,87,0,0,42,0,0,0,0,0,0,1,10,0,0,12,0,7,0,11,164,164,164,27,19,262,16,0,0,0,0,0,1,0,0,9,9,11,11,11,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,41,6,6,0,0,19,19,19,0,0,0,0,1,1,0,1,87,0,0,0,0,0,0,0,3,2,98,98,16,98,98,2,3,102,102,102,10,102,12,0,0,0,0,6,10,0,0,0,0,0
Suzhou,7069992,World Population Review,10/27/2020,30726,1,0,0,0,1,31,12,34,34,20,22,0,0,33,22,13,27,33,22,0,0,0,0,0,0,0,0,0,0,0,18,0,22,8,0,0,224,224,5161,0,0,0,382,1,0,0,293,293,1,1,1,1,1,0,36,11,106,60,60,60,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,212,0,0,18,18,25,21,21,20,13,293,398,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,27,194,0,199,0,0,80,0,96,27,80,65,315,315,0,0,0,0,7,400,401,401,401,401,22,7,7,31,0,0,0,0,0,0,0,0,7,7,132,0,0,224,9,0,25,25,25,431,121,0,88,430,54,430,11,0,0,0,"4,678",7,444,27,281,0,0,0,0,0,408,318,318,420,420,171,347,475,0,0,0,0,0,0,0,26,448,1,1,80,0,0,0,0,0,0,1,58,0,0,21,0,2,0,47,177,177,177,48,24,296,991,0,3,0,0,0,1,0,0,70,70,85,88,88,88,0,0,0,0,0,305,1,308,0,0,0,2,0,0,0,34,106,72,0,0,1,0,26,26,26,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,466,466,99,466,466,0,22,478,478,478,76,478,77,0,0,0,0,0,0,1,1,34,0,0
Taichung,2852366,population.city,10/27/2020,186133,3,17,1,2,0,170,125,180,180,25,55,0,0,180,90,92,60,180,55,0,0,0,14,0,0,1,0,0,0,0,408,2,59,29,1,1,2662,2662,2146,2,0,0,4194,3,1,0,2753,2753,0,0,0,0,0,0,343,237,1531,720,719,732,20,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,28,465,0,0,50,50,366,81,81,41,170,2758,4151,182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,2,64,2213,25,2442,0,0,806,13,882,90,806,755,311,313,4,14,23,14,5,4362,4369,"4,368",4369,4369,49,5,5,444,0,0,0,0,0,0,0,0,12,11,1567,0,0,"2,674",32,24,228,228,228,"4,656","1,115",0,381,"4,641",85,"4,640",6,0,0,0,"1,456",5,"4,662",126,"2,962",0,0,0,0,0,"5,419",313,315,"4,206","4,206",953,4090,4582,29,29,29,29,29,29,29,257,4644,0,0,805,0,0,0,0,0,0,11,198,0,1,71,0,0,0,191,1813,1813,1813,256,129,3066,737,0,2,14,0,1,5,0,0,158,158,202,225,225,225,3,3,1,0,0,317,0,326,0,0,0,5,0,14,0,113,904,791,0,0,3,1,260,260,260,0,0,0,0,3,3,0,3,4637,1,0,0,0,0,0,0,29,1,4897,4899,242,4899,4900,2,48,5063,5064,5064,182,5064,165,0,0,0,0,35,2997,0,0,57,0,100
Tainan City,849996,World Population Review,10/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tampa,2877000,MacroTrends,10/27/2020,25708,1,10,1,0,0,19,14,20,20,5,6,0,0,20,11,13,9,20,6,0,0,0,8,0,0,1,0,0,0,0,4,0,11,6,0,0,561,561,631,0,0,0,281,1,0,0,529,528,0,0,0,0,0,0,3,2,137,100,100,103,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,48,0,0,8,8,10,8,8,6,28,522,846,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,13,443,0,519,0,0,106,3,124,20,106,102,666,666,1,5,10,5,1,298,298,298,298,298,8,1,1,10,0,0,0,0,0,0,0,0,0,0,232,0,0,563,23,13,113,113,113,"1,042",221,2,53,332,12,332,5,0,0,0,383,1,332,25,614,0,0,0,0,0,608,669,669,307,307,113,290,369,16,16,16,16,16,16,16,34,334,0,0,106,0,0,0,0,0,0,5,22,0,0,11,0,22,0,47,295,295,295,60,33,655,21,0,1,74,0,0,6,0,0,13,13,39,42,42,42,7,6,0,0,0,670,0,670,0,0,0,3,0,74,0,24,128,105,5,5,0,0,33,33,33,0,0,0,0,5,5,1,6,331,0,0,0,0,0,0,0,17,0,357,357,56,358,358,0,8,463,463,463,33,463,30,0,0,0,0,17,13,0,0,3,4,2
