country_code,country,population_2020,population_source,gini_value,gini_year,gini_source,capture_date,totalcount,CVE-2017-1000369,CVE-2017-1000600,CVE-2017-1001000,CVE-2017-10140,CVE-2017-10391,CVE-2017-11142,CVE-2017-11143,CVE-2017-11144,CVE-2017-11145,CVE-2017-11147,CVE-2017-11362,CVE-2017-11364,CVE-2017-11612,CVE-2017-11628,CVE-2017-12172,CVE-2017-12868,CVE-2017-12932,CVE-2017-12933,CVE-2017-12934,CVE-2017-14595,CVE-2017-14596,CVE-2017-14718,CVE-2017-14719,CVE-2017-14720,CVE-2017-14721,CVE-2017-14722,CVE-2017-14723,CVE-2017-14724,CVE-2017-14725,CVE-2017-14726,CVE-2017-14798,CVE-2017-14990,CVE-2017-15098,CVE-2017-15099,CVE-2017-15130,CVE-2017-15132,CVE-2017-15710,CVE-2017-15715,CVE-2017-15906,CVE-2017-16510,CVE-2017-16633,CVE-2017-16634,CVE-2017-16642,CVE-2017-16944,CVE-2017-17091,CVE-2017-17663,CVE-2017-3167,CVE-2017-3169,CVE-2017-3239,CVE-2017-3247,CVE-2017-3249,CVE-2017-3250,CVE-2017-3626,CVE-2017-3730,CVE-2017-3731,CVE-2017-3732,CVE-2017-3735,CVE-2017-3736,CVE-2017-3737,CVE-2017-3738,CVE-2017-5340,CVE-2017-5487,CVE-2017-5488,CVE-2017-5489,CVE-2017-5490,CVE-2017-5491,CVE-2017-5492,CVE-2017-5493,CVE-2017-5610,CVE-2017-5611,CVE-2017-5612,CVE-2017-6377,CVE-2017-6379,CVE-2017-6381,CVE-2017-6441,CVE-2017-6514,CVE-2017-6814,CVE-2017-6815,CVE-2017-6816,CVE-2017-6817,CVE-2017-6818,CVE-2017-6819,CVE-2017-6919,CVE-2017-6920,CVE-2017-6921,CVE-2017-6922,CVE-2017-6923,CVE-2017-6924,CVE-2017-6925,CVE-2017-6926,CVE-2017-6927,CVE-2017-6928,CVE-2017-6929,CVE-2017-6932,CVE-2017-7189,CVE-2017-7269,CVE-2017-7272,CVE-2017-7418,CVE-2017-7484,CVE-2017-7485,CVE-2017-7486,CVE-2017-7546,CVE-2017-7547,CVE-2017-7548,CVE-2017-7659,CVE-2017-7668,CVE-2017-7679,CVE-2017-7890,CVE-2017-7963,CVE-2017-7983,CVE-2017-7984,CVE-2017-7986,CVE-2017-7987,CVE-2017-7988,CVE-2017-7989,CVE-2017-8057,CVE-2017-8295,CVE-2017-9061,CVE-2017-9062,CVE-2017-9063,CVE-2017-9064,CVE-2017-9065,CVE-2017-9066,CVE-2017-9067,CVE-2017-9118,CVE-2017-9120,CVE-2017-9788,CVE-2017-9789,CVE-2017-9798,CVE-2017-9933,CVE-2017-9934,CVE-2018-0732,CVE-2018-0733,CVE-2018-0734,CVE-2018-0735,CVE-2018-0737,CVE-2018-0739,CVE-2018-1000024,CVE-2018-1000027,CVE-2018-1000773,CVE-2018-10100,CVE-2018-10101,CVE-2018-10102,CVE-2018-1053,CVE-2018-10545,CVE-2018-10546,CVE-2018-10547,CVE-2018-10548,CVE-2018-10549,CVE-2018-1058,CVE-2018-10915,CVE-2018-10925,CVE-2018-1115,CVE-2018-11321,CVE-2018-11322,CVE-2018-11323,CVE-2018-11324,CVE-2018-11325,CVE-2018-11326,CVE-2018-11327,CVE-2018-11328,CVE-2018-1172,CVE-2018-11756,CVE-2018-11763,CVE-2018-12711,CVE-2018-12712,CVE-2018-1283,CVE-2018-12882,CVE-2018-12895,CVE-2018-1301,CVE-2018-1302,CVE-2018-1303,CVE-2018-1312,CVE-2018-1333,CVE-2018-14028,CVE-2018-14851,CVE-2018-14883,CVE-2018-14884,CVE-2018-15132,CVE-2018-15473,CVE-2018-15880,CVE-2018-15881,CVE-2018-15882,CVE-2018-15919,CVE-2018-16850,CVE-2018-17082,CVE-2018-17189,CVE-2018-17199,CVE-2018-17855,CVE-2018-17856,CVE-2018-17857,CVE-2018-17858,CVE-2018-17859,CVE-2018-19052,CVE-2018-19131,CVE-2018-19132,CVE-2018-19395,CVE-2018-19396,CVE-2018-19518,CVE-2018-19520,CVE-2018-19935,CVE-2018-20147,CVE-2018-20148,CVE-2018-20149,CVE-2018-20150,CVE-2018-20151,CVE-2018-20152,CVE-2018-20153,CVE-2018-20685,CVE-2018-20783,CVE-2018-2911,CVE-2018-3152,CVE-2018-5407,CVE-2018-6376,CVE-2018-6377,CVE-2018-6378,CVE-2018-6379,CVE-2018-6380,CVE-2018-6389,CVE-2018-6789,CVE-2018-7584,CVE-2018-7600,CVE-2018-7602,CVE-2018-8011,CVE-2018-8045,CVE-2018-8581,CVE-2018-9861,CVE-2019-0190,CVE-2019-0196,CVE-2019-0197,CVE-2019-0211,CVE-2019-0215,CVE-2019-0217,CVE-2019-0220,CVE-2019-0708,CVE-2019-10129,CVE-2019-10130,CVE-2019-10149,CVE-2019-10164,CVE-2019-10691,CVE-2019-10909,CVE-2019-10945,CVE-2019-10946,CVE-2019-11034,CVE-2019-11035,CVE-2019-11036,CVE-2019-11038,CVE-2019-11039,CVE-2019-11040,CVE-2019-11072,CVE-2019-11358,CVE-2019-11510,CVE-2019-11809,CVE-2019-11876,CVE-2019-12525,CVE-2019-12527,CVE-2019-12529,CVE-2019-12764,CVE-2019-12765,CVE-2019-12766,CVE-2019-12815,CVE-2019-13345,CVE-2019-13917,CVE-2019-14654,CVE-2019-1543,CVE-2019-1552,CVE-2019-1559,CVE-2019-1652,CVE-2019-1653,CVE-2019-19781,CVE-2019-3814,CVE-2019-6109,CVE-2019-6110,CVE-2019-6111,CVE-2019-6261,CVE-2019-6262,CVE-2019-6263,CVE-2019-6264,CVE-2019-6338,CVE-2019-6339,CVE-2019-6340,CVE-2019-6341,CVE-2019-6977,CVE-2019-7524,CVE-2019-7739,CVE-2019-7740,CVE-2019-7741,CVE-2019-7742,CVE-2019-7743,CVE-2019-7744,CVE-2019-8942,CVE-2019-8943,CVE-2019-9020,CVE-2019-9021,CVE-2019-9022,CVE-2019-9023,CVE-2019-9024,CVE-2019-9025,CVE-2019-9193,CVE-2019-9637,CVE-2019-9638,CVE-2019-9639,CVE-2019-9640,CVE-2019-9641,CVE-2019-9675,CVE-2019-9711,CVE-2019-9712,CVE-2019-9713,CVE-2019-9714,CVE-2019-9787,CVE-2020-0796,CVE-2020-11651,CVE-2020-11652,CVE-2020-1938,CVE-2020-5902,MS17-010
LK,Sri Lanka,21395196,Worldometers,39.8,2016,Index Mundi,10/25/2020,54539,1,22,0,1,0,44,32,45,45,13,13,0,0,45,22,13,13,45,13,0,0,1,20,1,1,2,1,1,1,1,12,0,19,13,1,1,1858,1858,647,0,0,0,823,1,0,0,1085,1085,0,0,0,0,0,0,21,10,431,275,276,278,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,6,6,8,27,1,0,17,17,26,20,20,15,99,1091,2045,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,20,1488,5,1505,0,0,300,3,341,46,300,288,38,38,1,13,25,13,4,833,838,838,838,838,17,4,4,26,0,0,0,0,0,0,0,0,5,2,884,0,0,1858,41,26,352,352,352,2426,851,0,73,877,22,877,5,0,0,0,453,5,884,42,1935,0,0,0,0,0,146,36,36,829,830,248,801,937,27,27,27,27,27,27,27,4,903,0,0,298,0,0,0,0,0,0,0,29,2,8,33,0,7,2,82,979,979,979,98,56,1998,85,0,4,17,0,1,14,0,0,51,51,95,99,99,99,8,9,0,0,0,28,0,36,0,0,0,0,0,17,0,54,352,298,0,0,0,1,4,4,4,0,0,0,0,9,9,0,9,890,1,0,0,0,0,0,0,28,2,930,930,113,930,930,0,18,973,973,973,91,973,47,0,0,0,0,31,68,0,0,18,0,13
LR,Liberia,5032469,Worldometers,35.3,2016,Index Mundi,10/25/2020,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,16,26,0,0,0,5,0,0,0,12,12,0,0,0,0,0,0,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,3,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,16,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,16,0,0,0,0,0,19,5,0,0,5,0,5,0,0,0,0,11,0,5,0,16,0,0,0,0,0,51,0,0,4,4,1,4,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
LS,Lesotho,2138799,Worldometers,54.2,2010,Index Mundi,10/25/2020,781,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,8,0,0,0,9,0,0,0,16,16,0,0,0,0,0,0,0,0,7,6,6,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,15,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,33,0,0,5,0,7,2,5,5,0,0,0,0,1,0,0,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,32,0,1,3,3,3,42,11,0,0,9,0,9,0,0,0,0,5,0,9,0,32,0,0,0,0,0,6,0,0,9,9,2,9,9,1,1,1,1,1,1,1,0,9,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,15,15,15,4,4,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,9,9,0,9,9,0,0,9,9,9,0,9,0,0,0,0,0,1,0,0,0,0,0,0
LT,Lithuania,2729553,Worldometers,37.4,2015,Index Mundi,10/25/2020,572282,382,96,4,0,0,116,56,135,135,57,79,0,0,135,340,320,97,135,79,0,0,4,78,4,4,22,4,4,4,4,88,3,337,160,1,1,17809,17809,9059,3,0,0,7139,409,1,0,19926,19927,0,0,0,0,0,0,40,22,2282,1873,1870,1884,37,2,2,2,2,2,2,2,0,0,0,0,0,0,0,3,3,3,3,3,3,3,0,0,0,17,0,0,0,0,18,18,18,18,40,90,2,0,191,191,234,206,206,180,2262,20039,26515,135,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3411,2,199,13475,7,13582,0,0,1925,14,2019,100,1925,1907,3771,4479,10,64,123,64,23,7300,7314,7314,7314,7314,202,23,23,251,0,0,0,0,0,0,0,0,2153,11,10043,0,0,17806,49,120,4254,4254,4254,31058,9968,0,382,7425,140,7424,13,0,0,0,5546,23,7453,284,18095,0,0,0,0,0,4011,3749,4452,7243,7244,841,6942,8091,137,137,137,137,137,137,137,92,7446,0,0,1932,0,0,0,0,0,1,391,279,5,22,47,0,9,1,368,11279,11279,11279,1242,957,19114,341,0,9,544,0,1,65,0,0,303,303,399,441,440,441,7,51,0,0,3,4459,6,4509,0,0,0,205,0,548,0,114,2051,1937,7,7,0,1,92,92,92,0,0,0,0,50,50,1,51,7418,1,0,0,0,0,0,0,138,5,8033,8033,888,8031,8031,4,202,8722,8722,8722,359,8727,776,0,0,0,0,150,122,0,0,47,0,6
LU,Luxembourg,623861,Worldometers,33.8,2015,Index Mundi,10/25/2020,170665,25,13,0,0,0,5,5,10,10,9,5,0,0,10,34,119,11,10,5,0,0,0,6,0,0,2,0,0,0,0,17,5,30,10,0,0,10809,10810,1976,5,0,0,1326,30,0,0,2701,2701,0,0,0,0,0,0,18,16,8509,430,429,437,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,0,0,0,1,0,0,23,0,0,19,19,25,23,23,17,408,2711,11740,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,16,10237,3,10265,0,0,443,8,473,36,443,438,56,58,2,6,14,6,1,1357,1357,1357,1357,1357,19,1,1,27,0,0,0,0,0,0,0,0,14,0,1550,0,0,10784,8,13,502,502,503,12351,1517,0,62,1401,15,1401,11,0,0,0,1481,1,1403,26,10766,0,0,0,0,0,246,54,56,1360,1360,142,1336,1489,17,17,17,17,17,17,17,19,1399,0,0,442,0,0,0,0,0,0,22,31,5,1,25,0,11,4,52,1833,1833,1833,287,261,11059,54,0,1,18,0,0,24,0,0,41,41,49,61,61,61,11,21,3,0,1,52,2,58,0,0,0,30,0,20,0,43,479,436,0,0,0,0,19,19,19,0,0,0,0,17,17,5,22,1413,0,0,0,0,0,0,0,17,1,1504,1503,97,1503,1503,2,19,1687,1687,1687,40,1687,83,0,0,0,0,19,8,0,0,8,0,1
LV,Latvia,1890218,Worldometers,34.2,2015,Index Mundi,10/25/2020,327499,123,48,3,6,0,60,27,81,81,29,54,0,0,81,80,578,68,81,54,0,0,1,43,1,1,9,1,1,1,1,94,1,75,32,3,3,7076,7076,4305,1,0,0,7140,197,0,0,10472,10471,0,0,0,0,0,0,28,19,861,614,607,622,29,2,2,2,2,2,2,2,0,0,0,3,3,2,2,1,1,1,1,1,1,1,5,5,5,18,6,6,6,0,13,13,18,13,30,61,2,0,48,48,101,57,57,34,521,10480,14410,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,5,89,6179,9,6259,0,0,647,14,677,47,646,634,911,914,8,39,58,39,12,6962,6970,6970,6970,6970,54,12,12,130,0,0,0,0,0,0,0,0,9,1,2385,0,0,7061,296,59,839,839,839,15364,2311,0,498,7320,91,7320,10,0,0,0,2488,12,7335,108,7223,0,0,0,0,0,2518,894,895,6738,6738,767,6594,7483,67,67,67,67,67,68,68,43,7117,0,0,645,0,0,0,0,0,0,179,188,15,19,41,0,8,9,133,2841,2841,2841,454,346,7576,265,0,7,434,0,3,45,0,0,159,159,465,481,481,481,21,36,0,0,2,835,1,913,0,0,0,65,0,437,0,59,689,630,4,4,0,3,43,43,43,0,0,0,0,36,36,4,38,7110,3,0,0,0,0,0,0,68,5,7470,7470,573,7470,7471,5,55,7690,7691,7692,452,7692,241,0,0,0,0,83,329,0,0,13,0,5
LY,Libya,6852010,Worldometers,0,N/A,N/A,10/25/2020,11613,0,0,0,0,0,1,1,1,1,0,0,0,0,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,269,269,164,0,0,0,92,0,0,0,84,84,0,0,0,0,0,0,1,0,39,31,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,3,3,3,0,7,86,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,212,0,218,0,0,33,3,35,5,33,33,3,4,0,0,0,0,0,94,94,94,94,94,3,0,0,4,0,0,0,0,0,0,0,0,0,0,89,0,0,271,181,0,55,55,55,337,84,0,183,275,0,275,3,0,0,0,114,0,275,8,287,0,0,0,0,0,875,3,4,92,92,188,90,288,0,0,0,0,0,0,0,2,280,0,0,33,0,0,0,0,0,0,2,2,0,0,1,0,1,0,9,99,99,99,8,0,287,20,0,0,13,0,0,4,0,0,12,12,193,198,198,198,0,4,0,0,0,3,0,4,0,0,0,1,0,16,0,5,35,30,1,1,0,0,2,2,2,0,0,0,0,0,0,4,4,279,0,0,0,0,0,0,0,0,0,283,283,191,283,283,1,3,290,290,290,191,290,4,0,0,0,0,0,3,0,0,1,0,0
MA,Morocco,36820713,Worldometers,39.5,2013,Index Mundi,10/25/2020,70258,0,13,0,0,0,49,33,50,50,3,17,0,0,50,39,28,23,50,17,0,0,0,10,0,0,0,0,0,0,0,24,0,39,8,0,0,1730,1732,1380,0,0,0,972,0,0,0,1625,1625,0,0,0,0,0,0,63,48,299,166,165,173,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,2,2,2,14,2,2,2,0,16,16,18,16,7,102,1,0,18,18,24,18,18,13,134,1636,2608,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,28,1444,4,1492,0,0,395,9,449,53,395,183,5,7,1,4,14,4,1,1000,1002,1003,1004,1004,18,1,1,32,0,0,0,0,0,0,0,0,2,0,1049,0,0,1736,28,15,260,260,260,2946,964,0,98,1063,35,1063,16,0,0,0,741,1,1069,56,1904,0,0,0,0,0,6006,5,7,995,995,247,951,1170,16,16,16,16,16,16,16,47,1051,0,0,400,0,0,0,0,0,0,8,50,7,17,25,0,9,6,98,1243,1243,1244,155,99,2014,467,0,0,11,0,0,54,0,0,79,79,115,131,131,131,5,42,0,0,3,6,1,8,0,0,0,1,0,11,0,75,484,410,4,4,0,0,47,47,47,0,0,0,0,42,42,7,42,1053,0,0,0,0,0,0,0,16,0,1153,1153,137,1153,1153,1,18,1251,1252,1255,103,1255,86,0,0,0,0,18,88,0,0,3,0,46
MC,Monaco,39186,Worldometers,0,N/A,N/A,10/25/2020,4687,4,1,0,0,0,7,1,7,7,6,6,0,0,7,3,2,6,7,6,0,0,0,1,0,0,0,0,0,0,0,2,0,3,2,0,0,163,163,85,0,0,0,51,4,0,0,111,111,0,0,0,0,0,0,1,1,21,15,15,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,6,6,0,0,3,3,4,3,3,3,17,111,183,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,112,0,114,0,0,17,1,35,19,17,17,0,0,0,1,1,1,0,52,53,53,53,53,3,0,0,4,0,0,0,0,0,0,0,0,0,0,93,0,0,163,1,1,48,48,48,236,93,0,8,53,6,53,0,0,0,0,66,0,55,5,176,0,0,0,0,0,27,0,0,54,54,23,45,61,1,1,1,1,1,1,1,1,56,0,0,17,0,0,0,0,0,0,0,6,0,2,8,0,1,0,24,116,116,116,23,18,194,2,0,0,0,0,0,3,0,0,7,7,8,9,9,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,16,0,0,0,0,1,1,1,0,0,0,0,2,2,0,2,55,0,0,0,0,0,0,0,1,0,60,60,17,60,60,0,3,67,67,67,8,67,15,0,0,0,0,1,3,0,0,0,0,0
MD,Moldova,4035814,Worldometers,25.9,2017,Index Mundi,10/25/2020,468855,86,15,2,0,0,22,15,23,23,9,8,0,0,23,31,129,14,23,8,0,0,1,12,1,1,3,1,1,1,1,8,0,30,9,0,0,5285,5286,2656,0,0,0,13231,91,2,0,14357,14361,0,0,0,0,0,0,12,6,1801,1627,1633,1634,2,2,2,2,2,2,2,2,0,0,0,2,2,2,1,0,0,0,0,0,0,0,2,2,2,3,2,2,2,0,1,1,3,1,3,15,0,0,16,16,20,17,17,14,219,14465,18853,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10103,0,24,5042,2,5073,0,0,1666,1,1705,37,1670,1669,1388,1388,1,11,19,11,3,13044,13046,13048,13053,13054,16,3,3,20,0,0,0,0,0,0,0,0,16,0,852,0,0,5375,4,18,270,270,270,19366,839,0,49,13135,28,13140,12,0,0,0,1423,3,13149,20,5412,0,0,0,0,0,187,1383,1383,12717,12719,158,12685,12917,20,20,20,20,20,20,20,31,12789,0,0,1694,0,0,0,0,0,0,299,30,5,7,2,0,1,4,52,1019,1019,1019,159,139,5580,325,0,0,168,0,0,28,0,0,70,70,85,96,96,96,6,15,0,0,0,741,0,1401,0,0,0,22,0,168,0,38,1750,1713,0,0,0,0,31,31,31,0,0,0,0,12,12,2,13,12929,0,0,0,0,0,0,0,20,0,13089,13093,196,13096,13098,2,16,13230,13231,13232,70,13236,156,0,0,0,0,20,29,0,0,4,0,7
ME,Montenegro,628050,Worldometers,31.9,2014,Index Mundi,10/25/2020,9430,4,0,0,0,0,10,4,10,10,4,6,0,0,10,14,4,6,10,6,0,0,0,0,0,0,0,0,0,0,0,19,0,12,10,0,0,248,247,400,0,0,0,90,4,0,0,193,194,0,0,0,0,0,0,7,5,45,32,31,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,7,7,9,11,11,10,16,204,312,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7,199,0,199,0,0,39,2,40,5,39,37,151,151,0,0,0,0,5,110,111,111,111,111,10,5,5,28,0,0,0,0,0,0,0,0,2,0,121,0,0,245,3,0,46,46,46,368,116,0,11,117,6,117,0,0,0,0,308,5,121,4,251,0,0,0,0,0,86,155,155,121,121,22,113,131,0,0,0,0,0,0,0,0,127,0,0,37,0,0,0,0,0,0,5,7,0,0,2,0,1,0,5,139,139,139,18,14,266,34,0,5,1,0,0,2,0,0,7,7,10,11,11,11,0,0,0,0,0,148,0,154,0,0,0,3,0,1,0,6,41,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,150,151,14,151,152,0,10,159,159,159,6,159,10,0,0,0,0,0,10,0,0,3,0,0
MF,Saint Martin,38529,Worldometers,0,N/A,N/A,10/25/2020,8223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,512,512,241,0,0,0,9,0,0,0,21,21,0,0,0,0,0,0,0,0,249,249,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,21,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,508,0,508,0,0,250,0,250,0,250,250,0,0,0,0,0,0,0,9,9,9,9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,512,0,0,3,3,3,524,9,0,0,9,0,9,0,0,0,0,238,0,9,0,514,0,0,0,0,0,7,0,0,9,9,0,9,9,0,0,0,0,0,0,0,0,9,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,4,4,518,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,9,0,9,9,0,0,9,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
MG,Madagascar,27539106,Worldometers,42.6,2012,Index Mundi,10/25/2020,7686,2,1,0,0,0,1,1,1,1,0,0,0,0,1,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,4,0,0,340,340,100,1,0,0,50,2,0,0,287,287,0,0,0,0,0,0,3,1,26,21,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,4,5,5,5,4,95,287,370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,295,0,295,0,0,23,2,28,6,23,23,2,2,1,0,3,0,1,55,56,56,56,56,5,1,1,5,0,0,0,0,0,0,0,0,0,0,195,0,0,338,3,3,41,41,41,413,193,0,6,57,3,57,0,0,0,0,63,1,58,12,354,0,0,0,0,0,32,2,2,54,54,16,51,67,5,5,5,5,5,5,5,4,58,0,0,24,0,0,0,0,0,0,1,5,0,0,1,0,0,0,17,257,257,257,63,51,404,15,0,1,0,0,0,1,0,0,8,8,11,13,13,13,0,1,0,0,0,0,0,2,0,0,0,11,0,0,0,8,30,22,0,0,0,0,4,4,4,0,0,0,0,1,1,0,1,56,0,0,0,0,0,0,0,5,2,57,57,10,57,57,0,6,65,65,65,11,65,7,0,0,0,0,9,4,0,0,3,0,1
MH,Marshall Islands,59109,Worldometers,29.4,2015,Index Mundi,10/25/2020,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,4,0,0,0,5,0,0,0,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,1,1,1,18,7,0,0,5,0,5,0,0,0,0,1,0,5,0,11,0,0,0,0,0,34,1,1,5,5,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0,0,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
MK,Republic of North Macedonia,2083391,Worldometers,35.6,2015,Index Mundi,10/25/2020,25089,4,17,0,0,1,11,7,11,11,5,4,0,0,11,13,3,4,11,4,0,0,0,13,0,0,2,0,0,0,0,4,0,13,7,0,0,837,837,370,0,0,0,196,5,0,0,700,700,1,1,1,1,1,0,6,1,94,65,66,66,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,8,8,8,4,105,0,0,7,7,10,7,7,7,153,704,1014,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,9,681,2,697,0,0,68,0,77,9,68,66,423,423,0,7,17,7,0,206,222,222,222,222,7,0,0,11,0,0,0,0,0,0,0,0,4,0,441,0,0,838,17,18,142,143,143,1176,438,1,43,235,7,235,21,0,0,0,203,0,235,30,878,0,0,0,0,0,914,427,428,210,210,95,196,253,19,19,19,19,19,19,19,0,242,1,1,69,0,0,0,0,0,0,3,16,0,8,2,0,4,0,44,576,576,576,125,95,977,173,0,0,0,0,0,17,0,0,17,17,37,44,44,44,6,16,0,0,0,34,1,437,0,0,0,15,0,0,0,20,92,72,0,0,0,0,0,0,0,0,0,0,0,16,16,1,16,239,0,0,0,0,0,0,0,19,0,263,263,46,263,263,0,7,288,288,287,34,287,17,0,0,0,0,19,66,0,0,9,0,8
